question_id,L_qtok,L_lines,L_kw,L_ids,S_nest,S_cf,T_class,T_type,O_var,O_sim,H_N,H_D,H_W,H_amb,H_B,H_M,H_P,H_Dmax,H_Dmean,d_ptr,d_ref,d_arrow,d_scope,d_incr,d_assign,oop_nclass,oop_dinherit,oop_rcount,mem_stack,mem_heap,mem_static,mem_global,spc_compile,spc_runtime,spc_another
2216,9,0,0.0,0,0,0.0,0,0,18.64,0.0,6.0,3.0,7.3,0.0178,2.0,1.0,0.8,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2217,7,0,0.0,0,0,0.0,0,0,228.6875,0.0,5.0,2.667,5.967,0.0264,2.0,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2218,20,0,0.0,0,0,0.0,0,0,0.75,0.0,5.333,3.0,6.567,0.0466,2.0,1.0,0.8,4.0,2.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2219,10,0,0.0,0,0,0.0,0,0,27.04,0.0,4.333,2.333,5.2,0.0941,2.0,1.0,0.8,4.0,2.429,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
2220,8,0,0.0,0,0,0.0,0,0,88.75,0.0,6.0,3.0,6.867,0.0103,2.0,1.0,0.8,5.0,2.556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2221,8,0,0.0,0,0,0.0,0,0,88.75,0.0,6.0,3.0,7.033,0.0101,2.0,1.0,0.8,5.0,3.556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2222,10,0,0.0,0,0,0.0,0,0,14.64,0.0,5.667,3.0,6.467,0.057,2.0,1.0,0.8,3.0,2.111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
2223,15,0,0.0,0,0,0.0,0,0,2.6875,0.0,6.0,2.667,7.9,0.0419,2.0,1.0,0.8,4.0,2.111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2224,10,0,0.0,0,0,0.0,0,0,1.5,0.0,4.0,3.0,4.7,0.0,2.0,1.0,0.8,4.0,2.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2225,10,0,0.0,0,0,0.0,0,0,1.76,0.0,4.0,3.0,4.8,0.0088,2.0,1.0,0.8,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2226,6,1,0.5,1,0,0.0,0,0,25.2,0.0,3.667,2.0,4.3,0.0395,1.0,1.0,0.6,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1
2227,12,0,0.0,0,0,0.0,0,0,15.5,0.0,5.667,3.0,6.867,0.0272,2.0,1.0,0.8,3.0,1.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2228,9,0,0.0,0,0,0.0,0,0,0.6875,0.0,6.333,3.0,7.3,0.0287,2.0,1.0,0.8,4.0,2.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2229,7,0,0.0,0,0,0.0,0,0,93.5,0.0,4.333,3.0,5.7,0.0372,2.0,2.0,1.3,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2230,17,0,0.0,0,0,0.0,0,0,48.1875,0.0,6.333,3.0,7.367,0.0192,4.0,1.0,0.8,2.0,1.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2231,10,0,0.0,0,0,0.0,0,0,22.6875,0.0,5.333,3.0,5.967,0.0264,2.0,1.0,0.8,2.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2232,24,0,0.0,0,0,0.0,0,0,43.5,0.0,5.667,3.0,6.767,0.1024,4.0,1.0,0.8,5.0,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2233,11,0,0.0,0,0,0.0,0,0,2.75,0.0,4.0,2.0,4.867,0.0145,2.0,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2234,11,0,0.0,0,0,0.0,0,0,122.5,0.0,4.333,3.333,5.033,0.6114,4.0,1.0,0.8,5.0,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2235,32,0,0.0,0,0,0.0,0,0,43.5,0.0,4.667,3.0,5.533,0.2671,4.0,1.0,0.8,5.0,3.778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2236,12,0,0.0,0,0,0.0,0,0,66.5,0.0,5.333,3.0,6.2,0.0342,2.0,1.0,0.8,4.0,2.444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2237,7,0,0.0,0,0,0.0,0,0,222.1875,0.0,6.667,2.667,8.033,0.0088,2.0,1.0,0.8,2.0,1.111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2238,9,0,0.0,0,0,0.0,0,0,8.1875,0.0,6.0,3.0,7.967,0.0209,2.0,1.0,0.8,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2239,12,0,0.0,0,0,0.0,0,0,50.6875,0.0,5.0,3.0,5.9,0.0288,2.0,2.0,1.4,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2240,7,0,0.0,0,0,0.0,0,0,98.1875,0.0,6.333,3.0,8.033,0.0088,2.0,1.0,0.8,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2241,11,0,0.0,0,0,0.0,0,0,1950.75,0.0,6.0,3.0,6.867,0.0449,2.0,1.0,0.8,5.0,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2242,5,0,0.0,0,0,0.0,0,0,328.6875,0.0,6.333,3.0,7.367,0.048,2.0,1.0,0.8,4.0,2.444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2243,11,0,0.0,0,0,0.0,0,0,393.1875,0.0,6.667,3.0,7.533,0.0469,2.0,2.0,1.4,5.0,3.889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2244,43,0,0.0,0,0,0.0,0,0,5.76,0.0,4.667,3.0,6.7,0.0366,2.0,1.0,0.8,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2245,13,0,0.0,0,0,0.0,0,0,15.44,0.0,7.0,2.667,8.067,0.0334,2.0,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
2246,11,0,0.0,0,0,0.0,0,0,0.6875,0.0,5.667,2.667,7.367,0.0254,2.0,1.0,0.8,3.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2247,19,0,0.0,0,0,0.0,0,0,0.5,0.0,6.667,2.667,8.033,0.0384,2.0,1.0,0.8,2.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2248,11,0,0.0,0,0,0.0,0,0,10.16,0.0,4.333,3.667,5.2,0.7408,4.0,1.0,0.8,5.0,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
2249,8,1,0.0,0,0,0.0,0,0,16.4,0.0,6.0,2.0,7.133,0.1328,2.0,2.0,0.8,4.0,2.444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1
2250,8,1,0.0,0,0,0.0,0,0,15.44,0.0,5.333,2.333,6.133,0.0601,2.0,1.0,0.6,3.0,1.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1
2251,9,1,0.3333333333333333,1,0,0.0,0,0,327.6875,0.0,5.0,2.0,5.833,0.0121,2.0,1.0,0.8,4.0,2.222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
2252,9,0,0.0,0,0,0.0,0,0,43.5,0.0,4.667,2.333,5.867,0.0844,2.0,1.0,0.8,4.0,1.889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2253,9,0,0.0,0,0,0.0,0,0,33.25,0.0,6.0,3.0,6.833,0.0041,2.0,1.0,0.8,5.0,2.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2254,19,0,0.0,0,0,0.0,0,0,0.5,0.0,4.333,2.667,4.833,0.0117,2.0,1.0,0.5,4.0,2.111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2257,7,0,0.0,0,0,0.0,0,0,1016.1875,0.0,6.0,3.0,6.833,0.0083,2.0,1.0,0.8,4.0,1.778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2258,21,0,0.0,0,0,0.0,0,0,138.5,0.0,6.333,3.0,7.467,0.0465,2.0,1.0,0.6,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2259,12,0,0.0,0,0,0.0,0,0,1.1875,0.0,4.333,3.0,5.467,0.0391,4.0,1.0,0.6,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2260,10,0,0.0,0,0,0.0,0,0,26.16,0.0,4.667,2.0,5.3,0.048,1.0,1.0,0.6,2.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
2261,11,0,0.0,0,0,0.0,0,0,17.25,0.0,6.333,3.0,7.633,0.0315,2.0,1.0,0.8,5.0,3.778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2262,14,0,0.0,0,0,0.0,0,0,3.6875,0.0,6.333,3.0,6.967,0.0226,2.0,1.0,0.8,3.0,2.556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2263,7,0,0.0,0,0,0.0,0,0,8.25,0.0,6.0,3.0,7.133,0.0653,2.0,1.0,0.8,5.0,2.889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2264,7,0,0.0,0,0,0.0,0,0,11.6875,0.0,4.0,2.333,5.133,0.0526,2.0,1.0,0.8,4.0,3.556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2265,8,0,0.0,0,0,0.0,0,0,39.6875,0.0,6.0,3.0,7.133,0.004,2.0,1.0,0.8,5.0,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2266,12,0,0.0,0,0,0.0,0,0,6.1875,0.0,6.333,3.0,7.3,0.0287,2.0,1.0,0.8,5.0,3.889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2268,6,0,0.0,0,0,0.0,0,0,533.0,0.0,6.333,3.0,7.1,0.0207,2.0,1.0,0.8,3.0,1.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2269,8,0,0.0,0,0,0.0,0,0,27.04,0.0,4.0,2.0,4.8,0.0184,2.0,1.0,0.8,4.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
2274,27,0,0.0,0,0,0.0,0,0,25.44,0.0,6.333,3.333,7.167,0.7868,2.0,1.0,0.8,5.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
2275,6,0,0.0,0,0,0.0,0,0,26.0,0.0,5.667,2.0,6.3,0.0587,2.0,1.0,0.8,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2277,10,0,0.0,0,0,0.0,0,0,170.25,0.0,6.333,3.0,7.3,0.3908,4.0,1.0,0.8,5.0,3.556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2278,28,0,0.0,0,0,0.0,0,0,18.64,0.0,5.333,3.0,8.567,0.0968,2.0,2.0,1.1,4.0,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
2279,5,0,0.0,0,0,0.0,0,0,2.0,0.0,6.0,2.667,7.3,0.0782,4.0,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2280,12,0,0.0,0,0,0.0,0,0,15.76,0.0,4.667,2.0,5.533,0.0639,1.0,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
2281,8,0,0.0,0,0,0.0,0,0,73.04,0.0,4.667,2.333,6.033,0.0938,2.0,1.0,0.8,5.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
2282,10,0,0.0,0,0,0.0,0,0,653.1875,0.0,5.333,2.0,6.033,0.0469,2.0,1.0,0.6,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2283,17,0,0.0,0,0,0.0,0,0,1.6875,0.0,6.333,3.0,8.033,0.0176,2.0,1.0,0.8,3.0,1.778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2284,5,0,0.0,0,0,0.0,0,0,51.5,0.0,6.667,3.667,7.367,0.1359,4.0,1.0,0.8,3.0,2.111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2285,8,0,0.0,0,0,0.0,0,0,95.5,0.0,6.0,3.0,7.033,0.0201,4.0,1.0,0.8,3.0,1.778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2286,13,0,0.0,0,0,0.0,0,0,318.0,0.0,4.333,2.0,5.2,0.0623,2.0,1.0,0.8,5.0,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
2287,17,0,0.0,0,0,0.0,0,0,4.1875,0.0,4.333,3.0,5.2,0.7236,2.0,1.0,0.8,5.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2288,10,0,0.0,0,0,0.0,0,0,21.36,0.33888888888888885,4.333,2.333,5.367,0.0349,2.0,1.0,0.8,4.0,2.111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
2289,7,0,0.0,0,0,0.0,0,0,96.6875,0.0,6.333,3.0,7.2,0.7295,2.0,2.0,1.4,5.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2290,28,14,0.3333333333333333,6,0,0.0,1,5,0.6875,0.0,4.667,3.0,5.7,0.0,4.0,1.0,0.8,3.0,3.0,0.0,0.0,0.09523809523809523,0.047619047619047616,0.0,0.047619047619047616,1,1,1,1,0,0,0,0,0,0
2291,10,15,0.375,4,2,0.0,0,1,20.1875,0.0,5.0,3.0,5.8,0.4271,2.0,1.0,0.6,5.0,3.167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1
2292,10,15,0.42105263157894735,4,1,0.0,0,1,20.1875,0.0,4.0,3.333,4.867,0.0145,4.0,2.0,1.2,5.0,2.833,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0,0,0,1,0,0,0,1,1,1
2293,10,21,0.3076923076923077,5,1,0.0,1,3,17.2,0.0,8.0,3.0,8.867,0.3119,3.0,2.0,1.1,4.0,2.889,0.038461538461538464,0.0,0.0,0.07692307692307693,0.0,0.038461538461538464,1,0,0,1,1,0,0,1,1,1
2294,10,21,0.3076923076923077,5,1,0.0,1,3,17.2,0.0,5.0,3.667,5.867,0.0121,4.0,1.0,0.5,5.0,3.667,0.038461538461538464,0.0,0.0,0.07692307692307693,0.0,0.038461538461538464,1,0,0,1,1,0,0,1,1,1
2295,10,22,0.3225806451612903,6,1,0.0,1,3,17.2,0.0,5.0,3.333,6.333,0.073,4.0,2.0,0.9,5.0,3.875,0.03225806451612903,0.0,0.0,0.06451612903225806,0.0,0.06451612903225806,1,0,0,1,1,0,0,1,1,1
2296,10,16,0.3333333333333333,4,1,0.0,1,3,17.2,0.0,6.0,3.667,6.9,0.4667,4.0,2.0,1.4,5.0,3.111,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,1,0,0,1,1,0,0,1,1,1
2297,10,16,0.3333333333333333,4,1,0.0,1,3,17.2,0.0,5.333,3.667,6.533,0.0216,4.0,2.0,1.1,4.0,2.625,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,1,0,0,1,1,0,0,1,1,1
2298,10,21,0.3333333333333333,6,1,0.0,1,3,17.2,0.0,5.667,3.0,6.3,0.2539,3.0,2.0,1.1,4.0,3.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,1,0,0,1,1,0,0,1,1,1
2299,10,21,0.3333333333333333,6,1,0.0,1,3,17.2,0.0,5.0,4.0,5.867,0.1628,4.0,2.0,1.1,5.0,3.444,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,1,0,0,1,1,0,0,1,1,1
2300,18,0,0.0,0,0,0.0,0,0,15.44,0.0,6.667,3.0,7.533,0.0571,2.0,2.0,1.4,5.0,3.778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
2301,10,27,0.3055555555555556,4,1,0.0,1,5,24.16,0.0,4.667,3.333,6.3,0.0561,4.0,2.0,1.1,3.0,2.167,0.027777777777777776,0.0,0.05555555555555555,0.08333333333333333,0.0,0.05555555555555555,1,0,0,1,1,0,1,1,1,1
2302,10,28,0.2972972972972973,5,1,0.0,1,5,24.16,0.0,5.667,3.0,6.7,0.1483,3.0,2.0,1.4,4.0,2.444,0.02702702702702703,0.0,0.05405405405405406,0.08108108108108109,0.0,0.05405405405405406,1,0,0,1,1,0,1,1,1,1
2303,10,27,0.2972972972972973,5,1,0.0,1,5,24.16,0.0,6.667,3.333,7.533,0.0094,4.0,1.0,0.6,4.0,2.556,0.02702702702702703,0.0,0.05405405405405406,0.08108108108108109,0.0,0.08108108108108109,1,0,0,1,1,0,1,1,1,1
2304,10,21,0.3333333333333333,6,1,0.0,1,3,29.984375,0.0,4.667,3.667,5.933,0.5937,4.0,2.0,1.6,4.0,3.333,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,1,0,0,1,1,0,0,1,1,1
2305,10,20,0.3076923076923077,6,1,0.0,1,1,29.984375,0.0,5.667,3.0,6.8,0.0191,3.0,2.0,0.8,4.0,3.1,0.0,0.0,0.0,0.07692307692307693,0.0,0.038461538461538464,1,0,0,1,0,0,0,1,1,1
2306,10,21,0.3333333333333333,6,1,0.0,1,3,29.984375,0.0,5.333,3.0,6.367,0.2627,3.0,2.0,1.1,5.0,2.833,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,1,0,0,1,1,0,0,1,1,1
2307,10,20,0.32142857142857145,6,1,0.0,1,3,29.984375,0.0,8.0,3.333,9.6,0.1806,4.0,1.0,0.8,5.0,3.667,0.03571428571428571,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,1,0,0,1,1,0,0,1,1,1
2308,10,21,0.3,7,1,0.0,1,3,29.984375,0.0,6.667,3.0,7.433,0.0212,4.0,2.0,1.1,5.0,3.556,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,1,0,0,1,1,0,0,1,1,1
2309,10,21,0.32142857142857145,6,1,0.0,1,3,29.984375,0.0,4.0,3.0,5.367,0.0349,4.0,2.0,1.1,5.0,3.111,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,1,0,0,1,0,0,0,1,1,1
2310,10,22,0.2903225806451613,7,1,0.0,1,3,29.984375,0.0,5.333,4.0,6.267,0.2534,4.0,2.0,1.4,5.0,3.111,0.03225806451612903,0.03225806451612903,0.0,0.06451612903225806,0.0,0.06451612903225806,1,0,0,1,0,0,0,1,1,1
2311,10,21,0.3103448275862069,6,1,0.0,1,3,29.984375,0.0,5.0,3.333,5.867,0.2768,4.0,2.0,1.6,5.0,3.444,0.034482758620689655,0.0,0.0,0.06896551724137931,0.0,0.06896551724137931,1,0,0,1,0,0,0,1,1,1
2312,10,7,0.5,1,1,0.0,0,1,24.16,0.0,4.333,3.0,5.533,0.0639,4.0,2.0,1.4,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1
2313,10,8,0.46153846153846156,1,1,0.0,0,1,33.47222222222222,1.0,3.667,3.0,4.867,0.0145,4.0,2.0,1.4,4.0,1.909,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0,0,0,1,0,0,0,1,1,1
2314,10,7,0.5,1,1,0.0,0,1,33.47222222222222,1.0,5.667,3.0,6.567,0.4956,4.0,1.0,0.6,5.0,4.25,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0,0,0,1,0,0,0,1,1,1
2315,10,12,0.42105263157894735,1,2,0.0,0,1,25.76,0.6666666666666666,3.667,3.333,5.033,0.0281,4.0,2.0,1.6,5.0,3.5,0.0,0.0,0.0,0.05263157894736842,0.0,0.15789473684210525,0,0,0,1,0,0,1,1,1,1
2316,11,12,0.4444444444444444,1,2,0.0,0,1,25.76,0.6666666666666666,8.0,3.0,9.167,0.0204,4.0,2.0,1.3,4.0,2.833,0.0,0.0,0.0,0.05555555555555555,0.0,0.16666666666666666,0,0,0,1,0,0,1,1,1,1
2317,10,14,0.3333333333333333,3,1,0.0,1,3,29.04,0.0,5.667,3.667,6.333,0.6079,4.0,2.0,1.1,5.0,3.375,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,1,0,0,1,1,0,0,0,1,1
2318,10,15,0.35,3,1,0.0,1,3,27.36,0.0,3.667,3.0,4.467,0.0373,4.0,2.0,1.4,5.0,2.875,0.05,0.0,0.0,0.05,0.0,0.05,1,0,0,1,1,0,0,1,1,1
2319,10,14,0.3125,3,1,0.0,1,1,27.36,0.0,5.0,3.333,5.933,0.0882,4.0,2.0,1.4,5.0,2.556,0.0,0.0,0.0,0.0625,0.0,0.0,1,0,0,1,0,0,0,1,1,1
2320,10,8,0.6363636363636364,0,1,0.0,0,1,24.805555555555557,0.0,5.333,4.0,6.367,0.1461,4.0,2.0,1.6,5.0,3.556,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0,0,0,1,0,0,0,1,1,1
2321,10,8,0.6363636363636364,0,1,0.0,0,1,24.805555555555557,0.0,5.0,3.0,5.633,0.005,4.0,2.0,1.6,4.0,3.25,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0,0,0,1,0,0,0,1,1,1
2322,10,29,0.32558139534883723,5,1,0.0,1,3,31.551020408163264,0.4166666666666667,6.667,3.0,7.633,0.0353,3.0,2.0,1.5,4.0,3.083,0.023255813953488372,0.0,0.0,0.18604651162790697,0.023255813953488372,0.046511627906976744,1,0,0,1,1,1,1,1,1,1
2323,10,29,0.32558139534883723,5,1,0.0,1,3,31.551020408163264,0.4166666666666667,6.0,3.0,7.033,0.0101,3.0,2.0,1.4,4.0,2.8,0.046511627906976744,0.0,0.0,0.16279069767441862,0.023255813953488372,0.046511627906976744,1,0,0,1,1,1,1,1,1,1
2324,10,29,0.32558139534883723,5,1,0.0,1,3,31.551020408163264,0.4166666666666667,6.0,4.0,7.233,0.0052,4.0,2.0,1.0,4.0,2.5,0.046511627906976744,0.0,0.023255813953488372,0.16279069767441862,0.023255813953488372,0.046511627906976744,1,0,0,1,1,1,1,1,1,1
2325,11,29,0.32558139534883723,5,1,0.0,1,5,31.551020408163264,0.4166666666666667,7.0,3.0,7.633,0.149,3.0,2.0,1.8,5.0,2.7,0.023255813953488372,0.0,0.023255813953488372,0.16279069767441862,0.023255813953488372,0.046511627906976744,1,0,0,1,1,1,1,1,1,1
2326,11,29,0.32558139534883723,5,1,0.0,1,3,31.551020408163264,0.4166666666666667,6.0,3.333,7.033,0.0438,4.0,2.0,1.1,5.0,2.625,0.023255813953488372,0.0,0.0,0.16279069767441862,0.023255813953488372,0.046511627906976744,1,0,0,1,1,1,1,1,1,1
2327,11,29,0.2553191489361702,8,1,0.0,1,3,26.244897959183675,0.3333333333333333,6.333,3.0,6.9,0.0246,3.0,2.0,1.5,4.0,3.0,0.0,0.0,0.0425531914893617,0.10638297872340426,0.02127659574468085,0.0425531914893617,1,0,0,1,0,1,1,1,1,1
2328,10,29,0.2553191489361702,8,1,0.0,1,3,26.244897959183675,0.3333333333333333,8.667,4.0,9.333,0.2701,4.0,3.0,2.1,5.0,3.778,0.0,0.0,0.02127659574468085,0.1276595744680851,0.02127659574468085,0.0425531914893617,1,0,0,1,0,1,1,1,1,1
2329,10,49,0.2786885245901639,6,1,0.0,2,3,33.47222222222222,0.0,7.0,3.0,8.967,0.1653,3.0,3.0,2.1,5.0,2.7,0.0,0.0,0.01639344262295082,0.14754098360655737,0.0,0.01639344262295082,2,0,0,1,0,1,1,1,1,1
2330,10,48,0.29310344827586204,6,1,0.0,2,3,33.47222222222222,0.0,5.0,3.333,6.233,0.0528,4.0,2.0,1.1,4.0,2.273,0.0,0.0,0.017241379310344827,0.13793103448275862,0.0,0.017241379310344827,2,0,0,1,0,1,1,1,1,1
2331,10,49,0.2786885245901639,6,1,0.0,2,3,33.47222222222222,0.0,6.667,4.0,8.033,0.0233,4.0,2.0,1.1,4.0,1.75,0.0,0.0,0.01639344262295082,0.14754098360655737,0.0,0.0,2,0,0,1,0,1,1,1,1,1
2332,11,49,0.2786885245901639,6,1,0.0,2,3,33.47222222222222,0.0,6.333,3.0,7.7,0.0,3.0,2.0,1.4,4.0,2.333,0.0,0.0,0.01639344262295082,0.14754098360655737,0.0,0.01639344262295082,2,0,0,1,0,1,1,1,1,1
2333,10,30,0.23255813953488372,5,1,0.0,1,3,21.428571428571427,0.25,6.0,3.0,7.7,0.0,3.0,2.0,1.5,5.0,3.333,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.13953488372093023,0.023255813953488372,0.046511627906976744,1,0,0,1,1,1,1,1,1,1
2334,10,30,0.2127659574468085,5,1,0.0,1,3,21.428571428571427,0.25,6.333,3.333,7.467,0.0354,4.0,2.0,1.5,4.0,2.667,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.1702127659574468,0.06382978723404255,0.0425531914893617,1,0,0,1,1,1,1,1,1,1
2335,10,30,0.22916666666666666,5,1,0.0,1,3,21.428571428571427,0.25,9.667,4.0,10.733,0.0493,4.0,2.0,1.6,5.0,3.333,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.16666666666666666,0.0625,0.041666666666666664,1,0,0,1,1,1,1,1,1,1
2336,10,30,0.2127659574468085,5,1,0.0,1,3,21.428571428571427,0.25,5.333,4.0,6.0,0.0212,4.0,2.0,0.9,5.0,3.714,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.1702127659574468,0.06382978723404255,0.0425531914893617,1,0,0,1,1,1,1,1,1,1
